"MEG_ID"	"Type"	"Class"	"Mechanism"	"Group"	"SNP"
"MEG_7402"	"Drugs"	"Glycopeptides"	"VanA-type_resistance_protein"	"VANHA"	NA
"MEG_7403"	"Drugs"	"Glycopeptides"	"VanA-type_resistance_protein"	"VANHA"	NA
"MEG_7404"	"Drugs"	"Glycopeptides"	"VanA-type_resistance_protein"	"VANHA"	NA
"MEG_7405"	"Drugs"	"Glycopeptides"	"VanA-type_resistance_protein"	"VANHA"	NA
"MEG_7406"	"Drugs"	"Glycopeptides"	"VanA-type_resistance_protein"	"VANHA"	NA
"MEG_7407"	"Drugs"	"Glycopeptides"	"VanA-type_resistance_protein"	"VANHA"	NA
"MEG_7408"	"Drugs"	"Glycopeptides"	"VanA-type_resistance_protein"	"VANHA"	NA
"MEG_7409"	"Drugs"	"Glycopeptides"	"VanA-type_resistance_protein"	"VANHA"	NA
"MEG_7410"	"Drugs"	"Glycopeptides"	"VanA-type_resistance_protein"	"VANHA"	NA
"MEG_7411"	"Drugs"	"Glycopeptides"	"VanA-type_resistance_protein"	"VANHA"	NA
"MEG_7412"	"Drugs"	"Glycopeptides"	"VanA-type_resistance_protein"	"VANHA"	NA
"MEG_7413"	"Drugs"	"Glycopeptides"	"VanB-type_resistance_protein"	"VANHB"	NA
"MEG_7414"	"Drugs"	"Glycopeptides"	"VanB-type_resistance_protein"	"VANHB"	NA
"MEG_7415"	"Drugs"	"Glycopeptides"	"VanB-type_resistance_protein"	"VANHB"	NA
"MEG_7416"	"Drugs"	"Glycopeptides"	"VanB-type_resistance_protein"	"VANHB"	NA
"MEG_7417"	"Drugs"	"Glycopeptides"	"VanB-type_resistance_protein"	"VANHB"	NA
"MEG_7418"	"Drugs"	"Glycopeptides"	"VanB-type_resistance_protein"	"VANHB"	NA
"MEG_7419"	"Drugs"	"Glycopeptides"	"VanD-type_resistance_protein"	"VANHD"	NA
"MEG_7420"	"Drugs"	"Glycopeptides"	"VanD-type_resistance_protein"	"VANHD"	NA
"MEG_7421"	"Drugs"	"Glycopeptides"	"VanD-type_resistance_protein"	"VANHD"	NA
"MEG_7422"	"Drugs"	"Glycopeptides"	"VanD-type_resistance_protein"	"VANHD"	NA
"MEG_7423"	"Drugs"	"Glycopeptides"	"VanD-type_resistance_protein"	"VANHD"	NA
"MEG_7424"	"Drugs"	"Glycopeptides"	"VanD-type_resistance_protein"	"VANHD"	NA
"MEG_7425"	"Drugs"	"Glycopeptides"	"VanD-type_resistance_protein"	"VANHD"	NA
"MEG_7426"	"Drugs"	"Glycopeptides"	"VanD-type_resistance_protein"	"VANHD"	NA
"MEG_7427"	"Drugs"	"Glycopeptides"	"VanD-type_resistance_protein"	"VANHD"	NA
"MEG_7428"	"Drugs"	"Glycopeptides"	"VanD-type_resistance_protein"	"VANHD"	NA
"MEG_7429"	"Drugs"	"Glycopeptides"	"VanD-type_resistance_protein"	"VANHD"	NA
"MEG_7430"	"Drugs"	"Glycopeptides"	"VanD-type_resistance_protein"	"VANHD"	NA
"MEG_7431"	"Drugs"	"Glycopeptides"	"VanD-type_resistance_protein"	"VANHD"	NA
"MEG_7432"	"Drugs"	"Glycopeptides"	"VanD-type_resistance_protein"	"VANHD"	NA
"MEG_7433"	"Drugs"	"Glycopeptides"	"VanD-type_resistance_protein"	"VANHD"	NA
"MEG_7434"	"Drugs"	"Glycopeptides"	"VanD-type_resistance_protein"	"VANHD"	NA
"MEG_7435"	"Drugs"	"Glycopeptides"	"VanD-type_resistance_protein"	"VANHD"	NA
"MEG_7436"	"Drugs"	"Glycopeptides"	"VanD-type_resistance_protein"	"VANHD"	NA
"MEG_7437"	"Drugs"	"Glycopeptides"	"VanD-type_resistance_protein"	"VANHD"	NA
"MEG_7438"	"Drugs"	"Glycopeptides"	"VanD-type_resistance_protein"	"VANHD"	NA
"MEG_7439"	"Drugs"	"Glycopeptides"	"VanI-type_resistance_protein"	"VANI"	NA
"MEG_7440"	"Drugs"	"Glycopeptides"	"VanI-type_resistance_protein"	"VANI"	NA
"MEG_7441"	"Drugs"	"Glycopeptides"	"VanI-type_resistance_protein"	"VANI"	NA
"MEG_7442"	"Drugs"	"Glycopeptides"	"VanI-type_resistance_protein"	"VANI"	NA
"MEG_7443"	"Drugs"	"Glycopeptides"	"VanK-type_resistance_protein"	"VANK"	NA
"MEG_7444"	"Drugs"	"Glycopeptides"	"VanL-type_resistance_protein"	"VANL"	NA
"MEG_7445"	"Drugs"	"Glycopeptides"	"VanL-type_resistance_protein"	"VANL"	NA
"MEG_7446"	"Drugs"	"Glycopeptides"	"VanN-type_resistance_protein"	"VANN"	NA
"MEG_7447"	"Drugs"	"Glycopeptides"	"VanN-type_resistance_protein"	"VANN"	NA
"MEG_7448"	"Drugs"	"Glycopeptides"	"VanN-type_resistance_protein"	"VANN"	NA
"MEG_7449"	"Drugs"	"Glycopeptides"	"VanA-type_regulator"	"VANRA"	NA
"MEG_7450"	"Drugs"	"Glycopeptides"	"VanA-type_regulator"	"VANRA"	NA
"MEG_7451"	"Drugs"	"Glycopeptides"	"VanA-type_regulator"	"VANRA"	NA
"MEG_7452"	"Drugs"	"Glycopeptides"	"VanA-type_regulator"	"VANRA"	NA
"MEG_7453"	"Drugs"	"Glycopeptides"	"VanA-type_regulator"	"VANRA"	NA
"MEG_7454"	"Drugs"	"Glycopeptides"	"VanA-type_regulator"	"VANRA"	NA
"MEG_7455"	"Drugs"	"Glycopeptides"	"VanA-type_regulator"	"VANRA"	NA
"MEG_7456"	"Drugs"	"Glycopeptides"	"VanA-type_regulator"	"VANRA"	NA
"MEG_7457"	"Drugs"	"Glycopeptides"	"VanA-type_regulator"	"VANRA"	NA
"MEG_7458"	"Drugs"	"Glycopeptides"	"VanA-type_regulator"	"VANRA"	NA
"MEG_7459"	"Drugs"	"Glycopeptides"	"VanA-type_regulator"	"VANRA"	NA
"MEG_7460"	"Drugs"	"Glycopeptides"	"VanB-type_regulator"	"VANRB"	NA
"MEG_7461"	"Drugs"	"Glycopeptides"	"VanB-type_regulator"	"VANRB"	NA
"MEG_7462"	"Drugs"	"Glycopeptides"	"VanB-type_regulator"	"VANRB"	NA
"MEG_7463"	"Drugs"	"Glycopeptides"	"VanB-type_regulator"	"VANRB"	NA
"MEG_7464"	"Drugs"	"Glycopeptides"	"VanB-type_regulator"	"VANRB"	NA
"MEG_7465"	"Drugs"	"Glycopeptides"	"VanB-type_regulator"	"VANRB"	NA
"MEG_7466"	"Drugs"	"Glycopeptides"	"VanB-type_regulator"	"VANRB"	NA
"MEG_7467"	"Drugs"	"Glycopeptides"	"VanB-type_regulator"	"VANRB"	NA
"MEG_7468"	"Drugs"	"Glycopeptides"	"VanB-type_regulator"	"VANRB"	NA
"MEG_7469"	"Drugs"	"Glycopeptides"	"VanB-type_regulator"	"VANRB"	NA
"MEG_7470"	"Drugs"	"Glycopeptides"	"VanC-type_regulator"	"VANRC"	NA
"MEG_7471"	"Drugs"	"Glycopeptides"	"VanC-type_regulator"	"VANRC"	NA
"MEG_7472"	"Drugs"	"Glycopeptides"	"VanC-type_regulator"	"VANRC"	NA
"MEG_7473"	"Drugs"	"Glycopeptides"	"VanC-type_regulator"	"VANRC"	NA
"MEG_7474"	"Drugs"	"Glycopeptides"	"VanC-type_regulator"	"VANRC"	NA
"MEG_7475"	"Drugs"	"Glycopeptides"	"VanD-type_regulator"	"VANRD"	NA
"MEG_7476"	"Drugs"	"Glycopeptides"	"VanD-type_regulator"	"VANRD"	NA
"MEG_7477"	"Drugs"	"Glycopeptides"	"VanD-type_regulator"	"VANRD"	NA
"MEG_7478"	"Drugs"	"Glycopeptides"	"VanD-type_regulator"	"VANRD"	NA
"MEG_7479"	"Drugs"	"Glycopeptides"	"VanD-type_regulator"	"VANRD"	NA
"MEG_7480"	"Drugs"	"Glycopeptides"	"VanE-type_regulator"	"VANRE"	NA
"MEG_7481"	"Drugs"	"Glycopeptides"	"VanG-type_regulator"	"VANRG"	NA
"MEG_7482"	"Drugs"	"Glycopeptides"	"VanL-type_regulator"	"VANRI"	NA
"MEG_7483"	"Drugs"	"Glycopeptides"	"VanL-type_regulator"	"VANRL"	NA
"MEG_7484"	"Drugs"	"Glycopeptides"	"VanN-type_regulator"	"VANRN"	NA
"MEG_7485"	"Drugs"	"Glycopeptides"	"VanO-type_regulator"	"VANRO"	NA
"MEG_7486"	"Drugs"	"Glycopeptides"	"VanA-type_regulator"	"VANSA"	NA
"MEG_7487"	"Drugs"	"Glycopeptides"	"VanA-type_regulator"	"VANSA"	NA
"MEG_7488"	"Drugs"	"Glycopeptides"	"VanA-type_regulator"	"VANSA"	NA
"MEG_7489"	"Drugs"	"Glycopeptides"	"VanA-type_regulator"	"VANSA"	NA
"MEG_7490"	"Drugs"	"Glycopeptides"	"VanB-type_regulator"	"VANSB"	NA
"MEG_7491"	"Drugs"	"Glycopeptides"	"VanB-type_regulator"	"VANSB"	NA
"MEG_7492"	"Drugs"	"Glycopeptides"	"VanB-type_regulator"	"VANSB"	NA
"MEG_7493"	"Drugs"	"Glycopeptides"	"VanB-type_regulator"	"VANSB"	NA
"MEG_7494"	"Drugs"	"Glycopeptides"	"VanB-type_regulator"	"VANSB"	NA
"MEG_7495"	"Drugs"	"Glycopeptides"	"VanB-type_regulator"	"VANSB"	NA
"MEG_7496"	"Drugs"	"Glycopeptides"	"VanB-type_regulator"	"VANSB"	NA
"MEG_7497"	"Drugs"	"Glycopeptides"	"VanC-type_regulator"	"VANSC"	NA
"MEG_7498"	"Drugs"	"Glycopeptides"	"VanC-type_regulator"	"VANSC"	NA
"MEG_7499"	"Drugs"	"Glycopeptides"	"VanC-type_regulator"	"VANSC"	NA
"MEG_7500"	"Drugs"	"Glycopeptides"	"VanC-type_regulator"	"VANSC"	NA
"MEG_7501"	"Drugs"	"Glycopeptides"	"VanC-type_regulator"	"VANSC"	NA
"MEG_7502"	"Drugs"	"Glycopeptides"	"VanC-type_regulator"	"VANSC"	NA
"MEG_7503"	"Drugs"	"Glycopeptides"	"VanC-type_regulator"	"VANSC"	NA
"MEG_7504"	"Drugs"	"Glycopeptides"	"VanD-type_regulator"	"VANSD"	NA
"MEG_7505"	"Drugs"	"Glycopeptides"	"VanD-type_regulator"	"VANSD"	NA
"MEG_7506"	"Drugs"	"Glycopeptides"	"VanD-type_regulator"	"VANSD"	NA
"MEG_7507"	"Drugs"	"Glycopeptides"	"VanD-type_regulator"	"VANSD"	NA
"MEG_7508"	"Drugs"	"Glycopeptides"	"VanD-type_regulator"	"VANSD"	NA
"MEG_7509"	"Drugs"	"Glycopeptides"	"VanD-type_regulator"	"VANSD"	NA
"MEG_7510"	"Drugs"	"Glycopeptides"	"VanD-type_regulator"	"VANSD"	NA
"MEG_7511"	"Drugs"	"Glycopeptides"	"VanE-type_regulator"	"VANSE"	NA
"MEG_7512"	"Drugs"	"Glycopeptides"	"VanG-type_regulator"	"VANSG"	NA
"MEG_7513"	"Drugs"	"Glycopeptides"	"VanG-type_regulator"	"VANSG"	NA
"MEG_7514"	"Drugs"	"Glycopeptides"	"VanL-type_regulator"	"VANSL"	NA
"MEG_7515"	"Drugs"	"Glycopeptides"	"VanM-type_regulator"	"VANSM"	NA
"MEG_7516"	"Drugs"	"Glycopeptides"	"VanM-type_regulator"	"VANSM"	NA
"MEG_7517"	"Drugs"	"Glycopeptides"	"VanM-type_regulator"	"VANSM"	NA
"MEG_7518"	"Drugs"	"Glycopeptides"	"VanM-type_regulator"	"VANSM"	NA
"MEG_7519"	"Drugs"	"Glycopeptides"	"VanM-type_regulator"	"VANSM"	NA
"MEG_7520"	"Drugs"	"Glycopeptides"	"VanM-type_regulator"	"VANSM"	NA
"MEG_7521"	"Drugs"	"Glycopeptides"	"VanN-type_regulator"	"VANSN"	NA
"MEG_7522"	"Drugs"	"Glycopeptides"	"VanO-type_regulator"	"VANSO"	NA
"MEG_7523"	"Drugs"	"Glycopeptides"	"VanO-type_regulator"	"VANSO"	NA
"MEG_7524"	"Drugs"	"Glycopeptides"	"VanC-type_resistance_protein"	"VANTC"	NA
"MEG_7525"	"Drugs"	"Glycopeptides"	"VanC-type_resistance_protein"	"VANTC"	NA
"MEG_7526"	"Drugs"	"Glycopeptides"	"VanC-type_resistance_protein"	"VANTC"	NA
"MEG_7527"	"Drugs"	"Glycopeptides"	"VanC-type_resistance_protein"	"VANTC"	NA
"MEG_7528"	"Drugs"	"Glycopeptides"	"VanC-type_resistance_protein"	"VANTC"	NA
"MEG_7529"	"Drugs"	"Glycopeptides"	"VanC-type_resistance_protein"	"VANTC"	NA
"MEG_7530"	"Drugs"	"Glycopeptides"	"VanE-type_resistance_protein"	"VANTE"	NA
"MEG_7531"	"Drugs"	"Glycopeptides"	"VanG-type_resistance_protein"	"VANTG"	NA
"MEG_7532"	"Drugs"	"Glycopeptides"	"VanG-type_resistance_protein"	"VANTG"	NA
"MEG_7533"	"Drugs"	"Glycopeptides"	"VanL-type_resistance_protein"	"VANTML"	NA
"MEG_7534"	"Drugs"	"Glycopeptides"	"VanN-type_resistance_protein"	"VANTN"	NA
"MEG_7535"	"Drugs"	"Glycopeptides"	"VanN-type_resistance_protein"	"VANTN"	NA
"MEG_7536"	"Drugs"	"Glycopeptides"	"VanL-type_resistance_protein"	"VANTRL"	NA
"MEG_7537"	"Drugs"	"Glycopeptides"	"VanA-type_accessory_protein"	"VANWA"	NA
"MEG_7538"	"Drugs"	"Glycopeptides"	"VanB-type_accessory_protein"	"VANWB"	NA
"MEG_7539"	"Drugs"	"Glycopeptides"	"VanB-type_accessory_protein"	"VANWB"	NA
"MEG_7540"	"Drugs"	"Glycopeptides"	"VanB-type_accessory_protein"	"VANWB"	NA
"MEG_7541"	"Drugs"	"Glycopeptides"	"VanB-type_accessory_protein"	"VANWB"	NA
"MEG_7542"	"Drugs"	"Glycopeptides"	"VanB-type_accessory_protein"	"VANWB"	NA
"MEG_7543"	"Drugs"	"Glycopeptides"	"VanG-type_accessory_protein"	"VANWG"	NA
"MEG_7544"	"Drugs"	"Glycopeptides"	"VanG-type_accessory_protein"	"VANWG"	NA
"MEG_7545"	"Drugs"	"Glycopeptides"	"VanI-type_accessory_protein"	"VANWI"	NA
"MEG_7546"	"Drugs"	"Glycopeptides"	"VanI-type_accessory_protein"	"VANWI"	NA
"MEG_7547"	"Drugs"	"Glycopeptides"	"VanA-type_resistance_protein"	"VANXA"	NA
"MEG_7548"	"Drugs"	"Glycopeptides"	"VanA-type_resistance_protein"	"VANXA"	NA
"MEG_7549"	"Drugs"	"Glycopeptides"	"VanA-type_resistance_protein"	"VANXA"	NA
"MEG_7550"	"Drugs"	"Glycopeptides"	"VanA-type_resistance_protein"	"VANXA"	NA
"MEG_7551"	"Drugs"	"Glycopeptides"	"VanA-type_resistance_protein"	"VANXA"	NA
"MEG_7552"	"Drugs"	"Glycopeptides"	"VanA-type_resistance_protein"	"VANXA"	NA
"MEG_7553"	"Drugs"	"Glycopeptides"	"VanA-type_resistance_protein"	"VANXA"	NA
"MEG_7554"	"Drugs"	"Glycopeptides"	"VanA-type_resistance_protein"	"VANXA"	NA
"MEG_7555"	"Drugs"	"Glycopeptides"	"VanA-type_resistance_protein"	"VANXA"	NA
"MEG_7556"	"Drugs"	"Glycopeptides"	"VanA-type_resistance_protein"	"VANXA"	NA
"MEG_7557"	"Drugs"	"Glycopeptides"	"VanA-type_resistance_protein"	"VANXA"	NA
"MEG_7558"	"Drugs"	"Glycopeptides"	"VanB-type_resistance_protein"	"VANXB"	NA
"MEG_7559"	"Drugs"	"Glycopeptides"	"VanB-type_resistance_protein"	"VANXB"	NA
"MEG_7560"	"Drugs"	"Glycopeptides"	"VanB-type_resistance_protein"	"VANXB"	NA
"MEG_7561"	"Drugs"	"Glycopeptides"	"VanB-type_resistance_protein"	"VANXB"	NA
"MEG_7562"	"Drugs"	"Glycopeptides"	"VanB-type_resistance_protein"	"VANXB"	NA
"MEG_7563"	"Drugs"	"Glycopeptides"	"VanB-type_resistance_protein"	"VANXB"	NA
"MEG_7564"	"Drugs"	"Glycopeptides"	"VanD-type_resistance_protein"	"VANXD"	NA
"MEG_7565"	"Drugs"	"Glycopeptides"	"VanD-type_resistance_protein"	"VANXD"	NA
"MEG_7566"	"Drugs"	"Glycopeptides"	"VanD-type_resistance_protein"	"VANXD"	NA
"MEG_7567"	"Drugs"	"Glycopeptides"	"VanD-type_resistance_protein"	"VANXD"	NA
"MEG_7568"	"Drugs"	"Glycopeptides"	"VanD-type_resistance_protein"	"VANXD"	NA
"MEG_7569"	"Drugs"	"Glycopeptides"	"VanD-type_resistance_protein"	"VANXD"	NA
"MEG_7570"	"Drugs"	"Glycopeptides"	"VanI-type_resistance_protein"	"VANXI"	NA
"MEG_7571"	"Drugs"	"Glycopeptides"	"VanM-type_resistance_protein"	"VANXM"	NA
"MEG_7572"	"Drugs"	"Glycopeptides"	"VanM-type_resistance_protein"	"VANXM"	NA
"MEG_7573"	"Drugs"	"Glycopeptides"	"VanO-type_resistance_protein"	"VANXO"	NA
"MEG_7574"	"Drugs"	"Glycopeptides"	"VanC-type_resistance_protein"	"VANXYC"	NA
"MEG_7575"	"Drugs"	"Glycopeptides"	"VanC-type_resistance_protein"	"VANXYC"	NA
"MEG_7576"	"Drugs"	"Glycopeptides"	"VanC-type_resistance_protein"	"VANXYC"	NA
"MEG_7577"	"Drugs"	"Glycopeptides"	"VanC-type_resistance_protein"	"VANXYC"	NA
"MEG_7578"	"Drugs"	"Glycopeptides"	"VanC-type_resistance_protein"	"VANXYC"	NA
"MEG_7579"	"Drugs"	"Glycopeptides"	"VanC-type_resistance_protein"	"VANXYC"	NA
"MEG_7580"	"Drugs"	"Glycopeptides"	"VanC-type_resistance_protein"	"VANXYC"	NA
"MEG_7581"	"Drugs"	"Glycopeptides"	"VanC-type_resistance_protein"	"VANXYC"	NA
"MEG_7582"	"Drugs"	"Glycopeptides"	"VanC-type_resistance_protein"	"VANXYC"	NA
"MEG_7583"	"Drugs"	"Glycopeptides"	"VanC-type_resistance_protein"	"VANXYC"	NA
"MEG_7584"	"Drugs"	"Glycopeptides"	"VanC-type_resistance_protein"	"VANXYC"	NA
"MEG_7585"	"Drugs"	"Glycopeptides"	"VanC-type_resistance_protein"	"VANXYC"	NA
"MEG_7586"	"Drugs"	"Glycopeptides"	"VanE-type_resistance_protein"	"VANXYE"	NA
"MEG_7587"	"Drugs"	"Glycopeptides"	"VanE-type_resistance_protein"	"VANXYE"	NA
"MEG_7588"	"Drugs"	"Glycopeptides"	"VanG-type_resistance_protein"	"VANXYG"	NA
"MEG_7589"	"Drugs"	"Glycopeptides"	"VanG-type_resistance_protein"	"VANXYG"	NA
"MEG_7590"	"Drugs"	"Glycopeptides"	"VanL-type_resistance_protein"	"VANXYL"	NA
"MEG_7591"	"Drugs"	"Glycopeptides"	"VanN-type_resistance_protein"	"VANXYN"	NA
"MEG_7592"	"Drugs"	"Glycopeptides"	"VanA-type_accessory_protein"	"VANYA"	NA
"MEG_7593"	"Drugs"	"Glycopeptides"	"VanA-type_accessory_protein"	"VANYA"	NA
"MEG_7594"	"Drugs"	"Glycopeptides"	"VanA-type_accessory_protein"	"VANYA"	NA
"MEG_7595"	"Drugs"	"Glycopeptides"	"VanA-type_accessory_protein"	"VANYA"	NA
"MEG_7596"	"Drugs"	"Glycopeptides"	"VanA-type_accessory_protein"	"VANYA"	NA
"MEG_7597"	"Drugs"	"Glycopeptides"	"VanA-type_accessory_protein"	"VANYA"	NA
"MEG_7598"	"Drugs"	"Glycopeptides"	"VanD-type_accessory_protein"	"VANYB"	NA
"MEG_7599"	"Drugs"	"Glycopeptides"	"VanD-type_accessory_protein"	"VANYD"	NA
"MEG_7600"	"Drugs"	"Glycopeptides"	"VanD-type_accessory_protein"	"VANYD"	NA
"MEG_7601"	"Drugs"	"Glycopeptides"	"VanD-type_accessory_protein"	"VANYD"	NA
"MEG_7602"	"Drugs"	"Glycopeptides"	"VanD-type_accessory_protein"	"VANYD"	NA
"MEG_7603"	"Drugs"	"Glycopeptides"	"VanD-type_accessory_protein"	"VANYD"	NA
"MEG_7604"	"Drugs"	"Glycopeptides"	"VanD-type_accessory_protein"	"VANYD"	NA
"MEG_7605"	"Drugs"	"Glycopeptides"	"VanD-type_accessory_protein"	"VANYD"	NA
"MEG_7606"	"Drugs"	"Glycopeptides"	"VanF-type_accessory_protein"	"VANYF"	NA
"MEG_7607"	"Drugs"	"Glycopeptides"	"VanF-type_accessory_protein"	"VANYF"	NA
"MEG_7608"	"Drugs"	"Glycopeptides"	"VanF-type_accessory_protein"	"VANYF"	NA
"MEG_7609"	"Drugs"	"Glycopeptides"	"VanF-type_accessory_protein"	"VANYF"	NA
"MEG_7610"	"Drugs"	"Glycopeptides"	"VanF-type_accessory_protein"	"VANYF"	NA
"MEG_7611"	"Drugs"	"Glycopeptides"	"VanF-type_accessory_protein"	"VANYF"	NA
"MEG_7612"	"Drugs"	"Glycopeptides"	"VanF-type_accessory_protein"	"VANYF"	NA
"MEG_7613"	"Drugs"	"Glycopeptides"	"VanG-type_accessory_protein"	"VANYG"	NA
"MEG_7614"	"Drugs"	"Glycopeptides"	"VanG-type_accessory_protein"	"VANYG"	NA
"MEG_7615"	"Drugs"	"Glycopeptides"	"VanA-type_accessory_protein"	"VANZA"	NA
"MEG_7616"	"Drugs"	"Glycopeptides"	"VanA-type_accessory_protein"	"VANZA"	NA
"MEG_7617"	"Drugs"	"Glycopeptides"	"VanA-type_accessory_protein"	"VANZA"	NA
"MEG_7618"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"VARG"	NA
"MEG_7619"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"VARG"	NA
"MEG_7620"	"Drugs"	"MLS"	"Streptogramin_A_O-acetyltransferase"	"VATA"	NA
"MEG_7621"	"Drugs"	"MLS"	"Streptogramin_A_O-acetyltransferase"	"VATA"	NA
"MEG_7622"	"Drugs"	"MLS"	"Streptogramin_A_O-acetyltransferase"	"VATB"	NA
"MEG_7623"	"Drugs"	"MLS"	"Streptogramin_A_O-acetyltransferase"	"VATC"	NA
"MEG_7624"	"Drugs"	"MLS"	"Streptogramin_A_O-acetyltransferase"	"VATD"	NA
"MEG_7625"	"Drugs"	"MLS"	"Streptogramin_A_O-acetyltransferase"	"VATD"	NA
"MEG_7626"	"Drugs"	"MLS"	"Streptogramin_A_O-acetyltransferase"	"VATE"	NA
"MEG_7627"	"Drugs"	"MLS"	"Streptogramin_A_O-acetyltransferase"	"VATE"	NA
"MEG_7628"	"Drugs"	"MLS"	"Streptogramin_A_O-acetyltransferase"	"VATE"	NA
"MEG_7629"	"Drugs"	"MLS"	"Streptogramin_A_O-acetyltransferase"	"VATE"	NA
"MEG_7630"	"Drugs"	"MLS"	"Streptogramin_A_O-acetyltransferase"	"VATE"	NA
"MEG_7631"	"Drugs"	"MLS"	"Streptogramin_A_O-acetyltransferase"	"VATE"	NA
"MEG_7632"	"Drugs"	"MLS"	"Streptogramin_A_O-acetyltransferase"	"VATE"	NA
"MEG_7633"	"Drugs"	"MLS"	"Streptogramin_A_O-acetyltransferase"	"VATF"	NA
"MEG_7634"	"Drugs"	"MLS"	"Streptogramin_A_O-acetyltransferase"	"VATI"	NA
"MEG_7635"	"Biocides"	"Multi-biocide_resistance"	"Multi-biocide_ABC_efflux_pump"	"VCAM"	NA
"MEG_7636"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"VCC"	NA
"MEG_7637"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_pumps"	"VCEA"	NA
"MEG_7638"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_pumps"	"VCEB"	NA
"MEG_7639"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_pumps"	"VCEC"	NA
"MEG_7640"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_regulator"	"VCER"	NA
"MEG_7641"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_MATE_efflux_pumps"	"VCMA"	NA
"MEG_7642"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_MATE_efflux_pumps"	"VCMA"	NA
"MEG_7643"	"Biocides"	"Multi-biocide_resistance"	"Multi-biocide_MATE_efflux_pump"	"VCRM"	NA
"MEG_7644"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"VEB"	NA
"MEG_7645"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"VEB"	NA
"MEG_7646"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"VEB"	NA
"MEG_7647"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"VEB"	NA
"MEG_7648"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"VEB"	NA
"MEG_7649"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"VEB"	NA
"MEG_7650"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"VEB"	NA
"MEG_7651"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"VEB"	NA
"MEG_7652"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"VEB"	NA
"MEG_7653"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"VEB"	NA
"MEG_7654"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"VEB"	NA
"MEG_7655"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"VEB"	NA
"MEG_7656"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"VEB"	NA
"MEG_7657"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"VEB"	NA
"MEG_7658"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"VEB"	NA
"MEG_7659"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"VEB"	NA
"MEG_7660"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"VEB"	NA
"MEG_7661"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"VEB"	NA
"MEG_7662"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"VEB"	NA
"MEG_7663"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"VEB"	NA
"MEG_7664"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"VEB"	NA
"MEG_7665"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"VEB"	NA
"MEG_7666"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"VEB"	NA
"MEG_7667"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"VEB"	NA
"MEG_7668"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_pumps"	"VEXA"	NA
"MEG_7669"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_pumps"	"VEXB"	NA
"MEG_7670"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_pumps"	"VEXC"	NA
"MEG_7671"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_pumps"	"VEXD"	NA
"MEG_7672"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_pumps"	"VEXE"	NA
"MEG_7673"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_pumps"	"VEXF"	NA
"MEG_7674"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_pumps"	"VEXH"	NA
"MEG_7675"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_pumps"	"VEXK"	NA
"MEG_7676"	"Drugs"	"Multi-drug_resistance"	"Multi-drug_ABC_efflux_pumps"	"VGA"	NA
